event_id,high_risk_flag,pred_loss_informed_proba,pred_pre_loss_proba,pred_loss_informed_flag,pred_pre_loss_flag
EVT-01203,0,0.022278295504808508,0.11407388519078487,0,0
EVT-01204,0,0.013281594754115262,0.3931873734012191,0,0
EVT-01205,1,0.9670389901339549,0.6009928133501509,1,1
EVT-01206,0,0.008092699985070725,0.11336696719237281,0,0
EVT-01207,0,0.004985823234418422,0.06529391009453986,0,0
EVT-01208,0,0.02802465666363816,0.3311772409984243,0,0
EVT-01209,1,0.433480737412567,0.07867845648437552,0,0
EVT-01210,0,0.003769468890295764,0.05892474076328817,0,0
EVT-01211,0,0.0282960112179199,0.6157581023629323,0,1
EVT-01212,0,0.017516626270912085,0.10922127381795607,0,0
EVT-01213,0,0.01588404329195093,0.5294196980955954,0,1
EVT-01214,0,0.043976679720170685,0.4044015843287316,0,0
EVT-01215,1,0.9559910537525456,0.32970435041208684,1,0
EVT-01216,0,0.020034408692543113,0.4169429941693168,0,0
EVT-01217,0,0.0153383056325396,0.5716504335309655,0,1
EVT-01218,0,0.016541250789155384,0.41780274493742375,0,0
EVT-01219,1,0.9272642466089299,0.29124893416638836,1,0
EVT-01220,0,0.018900236466345626,0.10131397911120596,0,0
EVT-01221,0,0.017516626270912085,0.10922127381795607,0,0
EVT-01222,0,0.028358928898769897,0.6144211071424178,0,1
EVT-01223,0,0.017754282318099855,0.6664063155381525,0,1
EVT-01224,0,0.010661932709780818,0.5874258428201588,0,1
EVT-01225,0,0.02612474470671336,0.2608494585258251,0,0
EVT-01226,0,0.03736154388950589,0.6009928133501509,0,1
EVT-01227,0,0.005786291410471153,0.43662321093898615,0,0
EVT-01228,0,0.017065523856643557,0.7029130162730981,0,1
EVT-01229,0,0.01324579571065539,0.5315831003958744,0,1
EVT-01230,0,0.03403912216444739,0.5130579681787595,0,1
EVT-01231,0,0.004064705117212539,0.020471400260052043,0,0
EVT-01232,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01233,0,0.03310256525346667,0.21932973553468654,0,0
EVT-01234,1,0.9691365953648694,0.34945969930415877,1,0
EVT-01235,0,0.02154483128754622,0.5253366465818026,0,1
EVT-01236,0,0.02989246128936821,0.634689900430826,0,1
EVT-01237,0,0.02273325848746901,0.47534232256286646,0,0
EVT-01238,0,0.0036197042848161026,0.24576896350578964,0,0
EVT-01239,0,0.013496421357886056,0.23401621883479828,0,0
EVT-01240,0,0.013327937484700849,0.29390375114044764,0,0
EVT-01241,0,0.01086948790770963,0.2888257552010582,0,0
EVT-01242,0,0.010661932709780818,0.09720088212684751,0,0
EVT-01243,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01244,0,0.01197435460608546,0.3144826132998734,0,0
EVT-01245,0,0.017065523856643557,0.7029130162730981,0,1
EVT-01246,0,0.026335018024927825,0.40542149172416886,0,0
EVT-01247,0,0.01086948790770963,0.2888257552010582,0,0
EVT-01248,0,0.013281594754115262,0.3931873734012191,0,0
EVT-01249,0,0.010661932709780818,0.09720088212684751,0,0
EVT-01250,0,0.0,0.27147180431145707,0,0
EVT-01251,0,0.01324579571065539,0.5315831003958744,0,1
EVT-01252,0,0.028324392099025993,0.4340682274472337,0,0
EVT-01253,0,0.02323227228741882,0.18529733640018398,0,0
EVT-01254,0,0.022278295504808508,0.33290090124712096,0,0
EVT-01255,0,0.020034408692543113,0.4169429941693168,0,0
EVT-01256,1,0.9846430597418315,0.5516165655864345,1,1
EVT-01257,0,0.005786291410471153,0.39765968802650886,0,0
EVT-01258,1,0.9232160934286441,0.45146954432320496,1,0
EVT-01259,0,0.02989246128936821,0.634689900430826,0,1
EVT-01260,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01261,0,0.02372097725612316,0.43813958057197017,0,0
EVT-01262,0,0.012794742974309825,0.572569295108708,0,1
EVT-01263,0,0.003092731995652981,0.2993670295745915,0,0
EVT-01264,0,0.0036197042848161026,0.24576896350578964,0,0
EVT-01265,0,0.012741899183337695,0.3154992691152062,0,0
EVT-01266,0,0.025809717609115056,0.6615010252244269,0,1
EVT-01267,0,0.0018984342780400303,0.061930712424138924,0,0
EVT-01268,0,0.003511431446827566,0.46912463952975936,0,0
EVT-01269,0,0.028308737186860406,0.44861975814386895,0,0
EVT-01270,0,0.010661932709780818,0.5874258428201588,0,1
EVT-01271,0,0.001012406947890819,0.03603608978096953,0,0
EVT-01272,0,0.016365278299665952,0.29124893416638836,0,0
EVT-01273,0,0.010620574513352132,0.4961257073786462,0,0
EVT-01274,0,0.01394232870046732,0.5569802626800751,0,1
EVT-01275,0,0.003092731995652981,0.2993670295745915,0,0
EVT-01276,1,0.979669300411153,0.6615010252244269,1,1
EVT-01277,0,0.01594646955591719,0.4130869866855707,0,0
EVT-01278,0,0.013327194157225488,0.2827013813119667,0,0
EVT-01279,0,0.0029754526414574904,0.03583725499605301,0,0
EVT-01280,0,0.03840118759395123,0.5538705949092024,0,1
EVT-01281,0,0.01170536912190702,0.3820258101436988,0,0
EVT-01282,0,0.01950973475027551,0.5138966263129883,0,1
EVT-01283,0,0.014666807055174452,0.5109259141513496,0,1
EVT-01284,0,0.006316113950936865,0.316131281760652,0,0
EVT-01285,0,0.005786291410471153,0.39765968802650886,0,0
EVT-01286,0,0.010661932709780818,0.5874258428201588,0,1
EVT-01287,0,0.02741429766162338,0.7266269348862782,0,1
EVT-01288,0,0.0323405059374841,0.42942623161531746,0,0
EVT-01289,0,0.03241581589890012,0.37122917458979743,0,0
EVT-01290,0,0.022278295504808508,0.33290090124712096,0,0
EVT-01291,0,0.02372097725612316,0.43813958057197017,0,0
EVT-01292,0,0.0029754526414574904,0.030024826056421594,0,0
EVT-01293,0,0.01954697255726736,0.3731687313916801,0,0
EVT-01294,0,0.01954697255726736,0.3731687313916801,0,0
EVT-01295,0,0.017393718922152752,0.11896664599656351,0,0
EVT-01296,1,0.9756971367755949,0.6661174423179758,1,1
EVT-01297,0,0.012541495814498071,0.4600082422465248,0,0
EVT-01298,0,0.003511431446827566,0.46912463952975936,0,0
EVT-01299,0,0.008723985356306422,0.05405051554699415,0,0
EVT-01300,0,0.005927679533716403,0.49266357819155315,0,0
EVT-01301,0,0.003532386546896002,0.024395063782410284,0,0
EVT-01302,0,0.03736154388950589,0.6009928133501509,0,1
EVT-01303,0,0.020630444749574126,0.7575111542135281,0,1
EVT-01304,0,0.017342221159712606,0.5516165655864345,0,1
EVT-01305,0,0.0011490183456710657,0.36638077175214356,0,0
EVT-01306,0,0.02674431050194675,0.12803993485927043,0,0
EVT-01307,0,0.2915112661455747,0.3940915082801179,0,0
EVT-01308,0,0.01679200751654846,0.15945728733807826,0,0
EVT-01309,0,0.0029754526414574904,0.03583725499605301,0,0
EVT-01310,0,0.02802465666363816,0.6124828362369831,0,1
EVT-01311,0,0.02384926214920388,0.5424388347549982,0,1
EVT-01312,0,0.027204970724302086,0.21571285103785312,0,0
EVT-01313,0,0.012541495814498071,0.4600082422465248,0,0
EVT-01314,0,0.005673612954430005,0.03719194820569662,0,0
EVT-01315,0,0.04213538146085845,0.5677899369839104,0,1
EVT-01316,0,0.01086948790770963,0.2888257552010582,0,0
EVT-01317,0,0.0014957578296847197,0.528496751551109,0,1
EVT-01318,0,0.022278295504808508,0.33290090124712096,0,0
EVT-01319,1,0.9661106132663011,0.6794185491010917,1,1
EVT-01320,0,0.005530981465338206,0.09538685982664814,0,0
EVT-01321,0,0.028324392099025993,0.48500470478143837,0,0
EVT-01322,0,0.03111091324343743,0.6794185491010917,0,1
EVT-01323,0,0.01170536912190702,0.3820258101436988,0,0
EVT-01324,0,0.01170536912190702,0.3820258101436988,0,0
EVT-01325,0,0.008723985356306422,0.05405051554699415,0,0
EVT-01326,0,0.030459960292194874,0.48864005904188773,0,0
EVT-01327,0,0.0031242664895844287,0.07867845648437552,0,0
EVT-01328,0,0.003092731995652981,0.2993670295745915,0,0
EVT-01329,0,0.020895617732759716,0.4900617792324253,0,0
EVT-01330,0,0.003769468890295764,0.05892474076328817,0,0
EVT-01331,0,0.026335018024927825,0.40542149172416886,0,0
EVT-01332,0,0.003092731995652981,0.06198348981108605,0,0
EVT-01333,0,0.025578592513123534,0.5939786580429977,0,1
EVT-01334,0,0.020895617732759716,0.45907107006633147,0,0
EVT-01335,0,0.017310995217358165,0.06572878723045547,0,0
EVT-01336,0,0.0005507134593135363,0.01711914498121788,0,0
EVT-01337,1,0.9609123313479219,0.4639854186769713,1,0
EVT-01338,0,0.004815588664957366,0.09314729666919548,0,0
EVT-01339,1,0.9825857842977178,0.6370890936177408,1,1
EVT-01340,0,0.01631034258897741,0.550431609878396,0,1
EVT-01341,0,0.018862719781965173,0.3841388595910212,0,0
EVT-01342,0,0.034624369009524744,0.602382314935049,0,1
EVT-01343,0,0.0,0.03112573705639369,0,0
EVT-01344,0,0.008810857824550827,0.5011010133132475,0,1
EVT-01345,0,0.015526265543772885,0.35119270418380627,0,0
EVT-01346,0,0.021247094271507106,0.32377653753067437,0,0
EVT-01347,0,0.03406936809880245,0.45146954432320496,0,0
EVT-01348,0,0.017516626270912085,0.0752535822099249,0,0
EVT-01349,0,0.019496093155943337,0.14305814723287993,0,0
EVT-01350,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01351,0,0.015867366061569844,0.5122172833024965,0,1
EVT-01352,0,0.0153383056325396,0.5716504335309655,0,1
EVT-01353,0,0.0153263713211101,0.06667563505005417,0,0
EVT-01354,0,0.0223317764594791,0.44792905154889867,0,0
EVT-01355,0,0.016954274473035,0.1434365098383412,0,0
EVT-01356,0,0.02325541645806789,0.15954663923297163,0,0
EVT-01357,0,0.021241000832888355,0.5660970573644648,0,1
EVT-01358,0,0.030368610443286325,0.589574460765222,0,1
EVT-01359,1,0.9788611080347773,0.4844113548023451,1,0
EVT-01360,0,0.018900236466345626,0.10131397911120596,0,0
EVT-01361,1,0.9438460293830966,0.48500470478143837,1,0
EVT-01362,1,0.9670389901339549,0.5110937516777692,1,1
EVT-01363,0,0.03292534873188304,0.21962757020171678,0,0
EVT-01364,0,0.015867366061569844,0.10224493650889858,0,0
EVT-01365,0,0.028324392099025993,0.48500470478143837,0,0
EVT-01366,0,0.030368610443286325,0.589574460765222,0,1
EVT-01367,0,0.009286591306971076,0.06261285169382573,0,0
EVT-01368,0,0.003092731995652981,0.2993670295745915,0,0
EVT-01369,0,0.017065523856643557,0.6842229689048035,0,1
EVT-01370,0,0.026593468218482005,0.08613195870918096,0,0
EVT-01371,0,0.023704190226757012,0.18410677986680693,0,0
EVT-01372,1,0.9178149226692695,0.5325025292768434,1,1
EVT-01373,0,0.016030286282656923,0.4921246339995171,0,0
EVT-01374,0,0.018900236466345626,0.10131397911120596,0,0
EVT-01375,0,0.01170536912190702,0.3820258101436988,0,0
EVT-01376,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01377,0,0.005786291410471153,0.43662321093898615,0,0
EVT-01378,0,0.007959584488665114,0.34218341208908165,0,0
EVT-01379,0,0.013327194157225488,0.2827013813119667,0,0
EVT-01380,0,0.02867431019369501,0.3289025481080631,0,0
EVT-01381,0,0.020630444749574126,0.31726369607209315,0,0
EVT-01382,0,0.0005507134593135363,0.01711914498121788,0,0
EVT-01383,0,0.04213538146085845,0.5677899369839104,0,1
EVT-01384,0,0.0,0.03112573705639369,0,0
EVT-01385,0,0.025313115115326097,0.34520918292031566,0,0
EVT-01386,0,0.010135018300528636,0.4618598121460932,0,0
EVT-01387,0,0.0005507134593135363,0.01711914498121788,0,0
EVT-01388,0,0.006316113950936865,0.316131281760652,0,0
EVT-01389,0,0.010661932709780818,0.5874258428201588,0,1
EVT-01390,0,0.01324579571065539,0.08823278801977295,0,0
EVT-01391,0,0.019496093155943337,0.14305814723287993,0,0
EVT-01392,0,0.005673612954430005,0.03719194820569662,0,0
EVT-01393,0,0.028308737186860406,0.44861975814386895,0,0
EVT-01394,0,0.030625774950976917,0.25652175458076065,0,0
EVT-01395,0,0.02613188070758775,0.40418468620283304,0,0
EVT-01396,0,0.018862719781965173,0.3841388595910212,0,0
EVT-01397,0,0.022278295504808508,0.33290090124712096,0,0
EVT-01398,0,0.034624369009524744,0.602382314935049,0,1
EVT-01399,0,0.03840118759395123,0.4007076003699891,0,0
EVT-01400,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01401,0,0.01679200751654846,0.6370890936177408,0,1
EVT-01402,0,0.004985823234418422,0.07193739436781964,0,0
EVT-01403,0,0.014666807055174452,0.432616613611552,0,0
EVT-01404,0,0.02613188070758775,0.3211224204240983,0,0
EVT-01405,0,0.005530981465338206,0.09538685982664814,0,0
EVT-01406,0,0.019548290171225068,0.3595797937292251,0,0
EVT-01407,0,0.02154483128754622,0.5253366465818026,0,1
EVT-01408,0,0.03403912216444739,0.5130579681787595,0,1
EVT-01409,0,0.024456354758692445,0.5024893612347845,0,1
EVT-01410,0,0.024456354758692445,0.5024893612347845,0,1
EVT-01411,0,0.0,0.2606343625697662,0,0
EVT-01412,0,0.008810857824550827,0.407750160885735,0,0
EVT-01413,0,0.004985823234418422,0.06529391009453986,0,0
EVT-01414,0,0.028358928898769897,0.6144211071424178,0,1
EVT-01415,0,0.02325541645806789,0.15547669657746888,0,0
EVT-01416,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01417,0,0.028324392099025993,0.4340682274472337,0,0
EVT-01418,0,0.03736154388950589,0.5110937516777692,0,1
EVT-01419,0,0.0031242664895844287,0.07867845648437552,0,0
EVT-01420,0,0.021005282387554315,0.43739277547060434,0,0
EVT-01421,0,0.0014957578296847197,0.043806517780935805,0,0
EVT-01422,0,0.03840118759395123,0.4007076003699891,0,0
EVT-01423,0,0.011169663358659812,0.3088735567090226,0,0
EVT-01424,0,0.0,0.03112573705639369,0,0
EVT-01425,0,0.015782834309343567,0.5117164217179826,0,1
EVT-01426,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01427,1,0.9782933932755202,0.5725849769484328,1,1
EVT-01428,0,0.011915001729396135,0.1457113142486302,0,0
EVT-01429,0,0.028358928898769897,0.6144211071424178,0,1
EVT-01430,0,0.02273325848746901,0.47534232256286646,0,0
EVT-01431,1,0.9573234308933121,0.5874258428201588,1,1
EVT-01432,0,0.028591231263572003,0.4594299697758709,0,0
EVT-01433,0,0.02802465666363816,0.3311772409984243,0,0
EVT-01434,1,0.9580594586162521,0.19794630012591286,1,0
EVT-01435,1,0.9493965376826885,0.4407108599382844,1,0
EVT-01436,0,0.03520286367506429,0.6509039830562298,0,1
EVT-01437,0,0.03310256525346667,0.21932973553468654,0,0
EVT-01438,0,0.010135018300528636,0.4618598121460932,0,0
EVT-01439,0,0.026520814695656283,0.1279244465984401,0,0
EVT-01440,0,0.032671682661108675,0.7666224596986625,0,1
EVT-01441,0,0.02372097725612316,0.43813958057197017,0,0
EVT-01442,0,0.0011490183456710657,0.36638077175214356,0,0
EVT-01443,0,0.026520814695656283,0.1279244465984401,0,0
EVT-01444,0,0.0,0.2606343625697662,0,0
EVT-01445,0,0.0230037751412662,0.11952807413638886,0,0
EVT-01446,1,0.9782068664235443,0.7266269348862782,1,1
EVT-01447,0,0.0,0.014811312899362966,0,0
EVT-01448,1,0.9821013075423366,0.7558644070620869,1,1
EVT-01449,1,0.8483683597114419,0.32044472625533926,1,0
EVT-01450,0,0.013327937484700849,0.29390375114044764,0,0
EVT-01451,0,0.030625774950976917,0.5842623674676831,0,1
EVT-01452,0,0.032205536321575134,0.181294939793603,0,0
EVT-01453,0,0.02216612521774801,0.15658217394393548,0,0
EVT-01454,0,0.02802465666363816,0.3311772409984243,0,0
EVT-01455,0,0.0,0.014811312899362966,0,0
EVT-01456,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01457,0,0.017516626270912085,0.10922127381795607,0,0
EVT-01458,0,0.02612474470671336,0.2608494585258251,0,0
EVT-01459,0,0.0,0.06511766529921091,0,0
EVT-01460,0,0.016925299056338584,0.6442644379036971,0,1
EVT-01461,0,0.025313115115326097,0.4574284909270434,0,0
EVT-01462,0,0.023976679720170688,0.4044015843287316,0,0
EVT-01463,0,0.012794742974309825,0.7153884428277311,0,1
EVT-01464,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01465,0,0.02612474470671336,0.09348108080549652,0,0
EVT-01466,0,0.01394232870046732,0.5569802626800751,0,1
EVT-01467,0,0.025106316278490106,0.5352541298514532,0,1
EVT-01468,0,0.029310982111019887,0.3503868572425555,0,0
EVT-01469,0,0.024683304502360684,0.4120413657419559,0,0
EVT-01470,0,0.0153263713211101,0.26947485710784097,0,0
EVT-01471,0,0.017516626270912085,0.10922127381795607,0,0
EVT-01472,0,0.04528159475411526,0.09040433841265828,0,0
EVT-01473,0,0.02613188070758775,0.3211224204240983,0,0
EVT-01474,0,0.01838838392077949,0.32887732010997683,0,0
EVT-01475,0,0.0205252053736047,0.3826825152927904,0,0
EVT-01476,0,0.02617918565066918,0.15404079136521703,0,0
EVT-01477,0,0.013327937484700849,0.40787004878619154,0,0
EVT-01478,0,0.0323405059374841,0.42942623161531746,0,0
EVT-01479,0,0.003511431446827566,0.035528567607189546,0,0
EVT-01480,0,0.030368610443286325,0.589574460765222,0,1
EVT-01481,1,0.7144446853393758,0.39765968802650886,1,0
EVT-01482,0,0.03345308657763353,0.13604025400954337,0,0
EVT-01483,0,0.017065523856643557,0.7029130162730981,0,1
EVT-01484,0,0.027204970724302086,0.6291987102289129,0,1
EVT-01485,0,0.025595167795770486,0.5081346380981684,0,1
EVT-01486,0,0.02372097725612316,0.43813958057197017,0,0
EVT-01487,0,0.0005507134593135363,0.01711914498121788,0,0
EVT-01488,0,0.009286591306971076,0.0570103835565156,0,0
EVT-01489,0,0.017065523856643557,0.7029130162730981,0,1
EVT-01490,0,0.02989246128936821,0.5397548683385278,0,1
EVT-01491,1,0.918509985711056,0.4921246339995171,1,0
EVT-01492,0,0.030459960292194874,0.48864005904188773,0,0
EVT-01493,0,0.02612474470671336,0.09348108080549652,0,0
EVT-01494,0,0.014666807055174452,0.13498331772519667,0,0
EVT-01495,0,0.03343179221557956,0.6710370723215744,0,1
EVT-01496,0,0.022890802596805836,0.10708929172931873,0,0
EVT-01497,0,0.0036197042848161026,0.015615462476982644,0,0
EVT-01498,0,0.014135385268065136,0.3604379512872545,0,0
EVT-01499,0,0.009927679533716403,0.49266357819155315,0,0
EVT-01500,0,0.0153263713211101,0.26947485710784097,0,0
EVT-01501,0,0.018046330721281846,0.5483094267064336,0,1
EVT-01502,0,0.0018984342780400303,0.06353122690988115,0,0
EVT-01503,0,0.022890802596805836,0.10708929172931873,0,0
EVT-01504,1,0.9361094328417856,0.3931873734012191,1,0
EVT-01505,0,0.01588404329195093,0.4999548904382057,0,0
EVT-01506,0,0.023806783197126834,0.55940935384423,0,1
EVT-01507,0,0.008092699985070725,0.11336696719237281,0,0
EVT-01508,0,0.02613188070758775,0.3211224204240983,0,0
EVT-01509,0,0.010620574513352132,0.4961257073786462,0,0
EVT-01510,0,0.015756972512951304,0.133890934280506,0,0
EVT-01511,0,0.025106316278490106,0.5352541298514532,0,1
EVT-01512,0,0.019708997396588518,0.10754854541335516,0,0
EVT-01513,0,0.01646908862386333,0.49666180551497546,0,0
EVT-01514,0,0.02802465666363816,0.3311772409984243,0,0
EVT-01515,0,0.01588404329195093,0.4999548904382057,0,0
EVT-01516,0,0.019650054428684213,0.6517164938060996,0,1
EVT-01517,0,0.025595167795770486,0.5081346380981684,0,1
EVT-01518,0,0.03520286367506429,0.28515752817900863,0,0
EVT-01519,0,0.02372097725612316,0.43813958057197017,0,0
EVT-01520,0,0.022545431979209968,0.34945969930415877,0,0
EVT-01521,0,0.005530981465338206,0.09538685982664814,0,0
EVT-01522,0,0.0031242664895844287,0.07867845648437552,0,0
EVT-01523,0,0.02612474470671336,0.2608494585258251,0,0
EVT-01524,0,0.01594646955591719,0.4130869866855707,0,0
EVT-01525,0,0.026520814695656283,0.6661174423179758,0,1
EVT-01526,0,0.016365278299665952,0.29124893416638836,0,0
EVT-01527,0,0.021353075480719495,0.5420985567381911,0,1
EVT-01528,1,0.8923583045755947,0.49097732290173557,1,0
EVT-01529,0,0.03520286367506429,0.28515752817900863,0,0
EVT-01530,0,0.0011490183456710657,0.36638077175214356,0,0
EVT-01531,0,0.012541495814498071,0.4600082422465248,0,0
EVT-01532,1,0.9459230953812219,0.6074830790703438,1,1
EVT-01533,0,0.030625774950976917,0.5842623674676831,0,1
EVT-01534,0,0.025578592513123534,0.5939786580429977,0,1
EVT-01535,0,0.011169663358659812,0.3088735567090226,0,0
EVT-01536,0,0.003092731995652981,0.2993670295745915,0,0
EVT-01537,0,0.6029393026039321,0.3826825152927904,1,0
EVT-01538,1,0.9705205369521624,0.6710370723215744,1,1
EVT-01539,0,0.03111091324343743,0.6794185491010917,0,1
EVT-01540,0,0.012325461470623786,0.3348302023239468,0,0
EVT-01541,0,0.014666807055174452,0.13498331772519667,0,0
EVT-01542,0,0.023806783197126834,0.55940935384423,0,1
EVT-01543,0,0.02674431050194675,0.4993250740078858,0,0
EVT-01544,0,0.0014957578296847197,0.043806517780935805,0,0
EVT-01545,0,0.03292534873188304,0.21962757020171678,0,0
EVT-01546,0,0.015867366061569844,0.5122172833024965,0,1
EVT-01547,1,0.977709518571486,0.7010233959649186,1,1
EVT-01548,0,0.034624369009524744,0.602382314935049,0,1
EVT-01549,0,0.02384926214920388,0.5424388347549982,0,1
EVT-01550,0,0.02462535795311749,0.4528245460488708,0,0
EVT-01551,0,0.028591231263572003,0.4594299697758709,0,0
EVT-01552,0,0.038039122164447395,0.5130579681787595,0,1
EVT-01553,0,0.005673612954430005,0.03719194820569662,0,0
EVT-01554,0,0.03292534873188304,0.5839181495992809,0,1
EVT-01555,0,0.005786291410471153,0.39765968802650886,0,0
EVT-01556,0,0.024972918158496542,0.35575869018170225,0,0
EVT-01557,0,0.016525205373604693,0.3826825152927904,0,0
EVT-01558,1,0.9866925061074349,0.47694982073617886,1,0
EVT-01559,0,0.024115126128656572,0.19794630012591286,0,0
EVT-01560,0,0.028308737186860406,0.44861975814386895,0,0
EVT-01561,0,0.012325461470623786,0.3348302023239468,0,0
EVT-01562,0,0.020174319980668206,0.3153070241818088,0,0
EVT-01563,0,0.005843848994040472,0.2478098600203849,0,0
EVT-01564,0,0.02741429766162338,0.44901203517694,0,0
EVT-01565,0,0.005279692005943652,0.07460349116045176,0,0
EVT-01566,0,0.03343179221557956,0.6710370723215744,0,1
EVT-01567,0,0.005530981465338206,0.0657317611671437,0,0
EVT-01568,0,0.030368610443286325,0.596738869448946,0,1
EVT-01569,0,0.024115126128656572,0.19794630012591286,0,0
EVT-01570,1,0.9804285168102658,0.4602242746924131,1,0
EVT-01571,0,0.02042777128822621,0.3958963311027148,0,0
EVT-01572,0,0.030459960292194874,0.48864005904188773,0,0
EVT-01573,0,0.021005282387554315,0.43739277547060434,0,0
EVT-01574,0,0.02741429766162338,0.7266269348862782,0,1
EVT-01575,0,0.015782834309343567,0.5117164217179826,0,1
EVT-01576,0,0.02273325848746901,0.47534232256286646,0,0
EVT-01577,0,0.030368610443286325,0.596738869448946,0,1
EVT-01578,0,0.017342221159712606,0.4793937995901112,0,0
EVT-01579,0,0.01631034258897741,0.550431609878396,0,1
EVT-01580,0,0.015867366061569844,0.5122172833024965,0,1
EVT-01581,1,0.9120765392450964,0.5677899369839104,1,1
EVT-01582,0,0.025578592513123534,0.5939786580429977,0,1
EVT-01583,0,0.005673612954430005,0.03719194820569662,0,0
EVT-01584,0,0.029547405621145897,0.5062132067790412,0,1
EVT-01585,0,0.022890802596805836,0.6074830790703438,0,1
EVT-01586,0,0.012741899183337695,0.492886855099366,0,0
EVT-01587,0,0.0,0.2606343625697662,0,0
EVT-01588,0,0.030368610443286325,0.596738869448946,0,1
EVT-01589,0,0.009058979217858181,0.4419251898090802,0,0
EVT-01590,0,0.0036197042848161026,0.015615462476982644,0,0
EVT-01591,1,0.9769079665350496,0.602382314935049,1,1
EVT-01592,0,0.030827274889436387,0.2510880612026207,0,0
EVT-01593,0,0.03241581589890012,0.37122917458979743,0,0
EVT-01594,0,0.0011490183456710657,0.36638077175214356,0,0
EVT-01595,0,0.023704190226757012,0.31348815065104313,0,0
EVT-01596,0,0.029310982111019887,0.3503868572425555,0,0
EVT-01597,0,0.011169663358659812,0.08259849325073083,0,0
EVT-01598,0,0.019548290171225068,0.3595797937292251,0,0
EVT-01599,0,0.028591231263572003,0.4594299697758709,0,0
EVT-01600,0,0.0153263713211101,0.26947485710784097,0,0
EVT-01601,0,0.020034408692543113,0.4169429941693168,0,0
EVT-01602,0,0.016925299056338584,0.6442644379036971,0,1
EVT-01603,0,0.021740786466552243,0.3940915082801179,0,0
EVT-01604,0,0.014666807055174452,0.5109259141513496,0,1
EVT-01605,0,0.020076336269341712,0.49222545163257175,0,0
EVT-01606,0,0.005530981465338206,0.09538685982664814,0,0
EVT-01607,0,0.0,0.27147180431145707,0,0
EVT-01608,0,0.0,0.014811312899362966,0,0
EVT-01609,0,0.016925299056338584,0.6442644379036971,0,1
EVT-01610,0,0.010620574513352132,0.4961257073786462,0,0
EVT-01611,0,0.010135018300528636,0.4618598121460932,0,0
EVT-01612,0,0.005843848994040472,0.0762089345147558,0,0
EVT-01613,0,0.014666807055174452,0.13498331772519667,0,0
EVT-01614,1,0.9781013075423366,0.7666224596986625,1,1
EVT-01615,0,0.014666807055174452,0.432616613611552,0,0
EVT-01616,0,0.017516626270912085,0.0752535822099249,0,0
EVT-01617,0,0.026166914445329755,0.32970435041208684,0,0
EVT-01618,0,0.0282960112179199,0.6157581023629323,0,1
EVT-01619,1,0.9729079665350496,0.5417579192388993,1,1
EVT-01620,0,0.012541495814498071,0.19636781429817216,0,0
EVT-01621,0,0.0,0.27147180431145707,0,0
EVT-01622,0,0.024683304502360684,0.5029060698742551,0,1
EVT-01623,0,0.017342221159712606,0.4793937995901112,0,0
EVT-01624,0,0.030117019508269297,0.4639854186769713,0,0
EVT-01625,0,0.019708997396588518,0.10754854541335516,0,0
EVT-01626,0,0.013496421357886056,0.567881502289538,0,1
EVT-01627,0,0.021005282387554315,0.43739277547060434,0,0
EVT-01628,0,0.022545431979209968,0.42553170958922476,0,0
EVT-01629,0,0.01324579571065539,0.5315831003958744,0,1
EVT-01630,0,0.0282960112179199,0.6157581023629323,0,1
EVT-01631,0,0.03736154388950589,0.6009928133501509,0,1
EVT-01632,0,0.01086948790770963,0.2888257552010582,0,0
EVT-01633,0,0.020895617732759716,0.4900617792324253,0,0
EVT-01634,0,0.017754282318099855,0.6664063155381525,0,1
EVT-01635,0,0.019548290171225068,0.3595797937292251,0,0
EVT-01636,0,0.021005282387554315,0.43739277547060434,0,0
EVT-01637,0,0.02741429766162338,0.7266269348862782,0,1
EVT-01638,0,0.017310995217358165,0.06572878723045547,0,0
EVT-01639,0,0.030827274889436387,0.6591134377869937,0,1
EVT-01640,0,0.01838838392077949,0.32887732010997683,0,0
EVT-01641,0,0.0029754526414574904,0.03583725499605301,0,0
EVT-01642,0,0.019650054428684213,0.5061495581735611,0,1
EVT-01643,1,0.9720369797754234,0.6208373516119807,1,1
EVT-01644,0,0.0,0.03112573705639369,0,0
EVT-01645,0,0.006316113950936865,0.050127641735245074,0,0
EVT-01646,0,0.003092731995652981,0.06198348981108605,0,0
EVT-01647,1,0.9021380061200737,0.515455007616862,1,1
EVT-01648,0,0.01594646955591719,0.1358759049509317,0,0
EVT-01649,0,0.005530981465338206,0.09538685982664814,0,0
EVT-01650,0,0.02325541645806789,0.15547669657746888,0,0
EVT-01651,0,0.0029754526414574904,0.03286871527443415,0,0
EVT-01652,0,0.005673612954430005,0.03719194820569662,0,0
EVT-01653,0,0.0153383056325396,0.5716504335309655,0,1
EVT-01654,0,0.02867431019369501,0.3289025481080631,0,0
